document_id,document_type,date,operative_segment_count,status,canonical_profile,request_stage,prior_profile_rows,validation_error_count
1,memorandum,"January 21, 2021",4,repaired,true,,0,0
2,memorandum,"January 15, 2021",7,reused,true,,1,0
3,memorandum,"October 14, 2016",1,repaired,true,,0,0
4,memorandum,"July 26, 2016",17,reused,true,,1,0
5,memorandum,"July 26, 2016",3,reused,true,,1,0
6,memorandum,"June 24, 2015",21,repaired,true,,0,0
7,memorandum,"January 17, 2014",13,reused,true,,1,0
9,memorandum,"February 12, 2013",24,repaired,true,,0,0
10,memorandum,"February 28, 2012",9,reused,true,,1,0
11,memorandum,"August 04, 2011",4,reused,true,,2,0
12,memorandum,"January 09, 2009",2,reused,true,,1,0
13,memorandum,"June 05, 2008",5,reused,true,,1,0
14,memorandum,"October 18, 2007",29,missing,false,repair,0,0
15,memorandum,"May 04, 2007",11,reused,true,,1,0
16,memorandum,"January 31, 2007",16,reused,true,,1,0
17,memorandum,"August 27, 2004",7,reused,true,,1,0
18,memorandum,"August 27, 2004",1,reused,true,,1,0
19,memorandum,"January 30, 2004",9,reused,true,,1,0
20,memorandum,"December 17, 2003",14,reused,true,,1,0
21,memorandum,"December 17, 2003",10,reused,true,,1,0
22,memorandum,"September 16, 2003",8,reused,true,,1,0
23,memorandum,"February 28, 2003",18,reused,true,,1,0
24,memorandum,"March 11, 2002",8,reused,true,,1,0
25,memorandum,"October 29, 2001",21,reused,true,,1,0
26,memorandum,"October 29, 2001",11,reused,true,,1,0
27,memorandum,"October 28, 1953",1,repaired,true,,0,0
28,memorandum,"June 20, 1951",3,reused,true,,1,0
30,executive_order,"February 20, 2026",4,repaired,true,,0,0
31,executive_order,"February 20, 2026",3,repaired,true,,0,0
32,executive_order,"February 18, 2026",6,repaired,true,,0,0
33,executive_order,"February 11, 2026",1,repaired,true,,0,0
34,executive_order,"February 06, 2026",10,repaired,true,,0,0
35,executive_order,"February 06, 2026",9,repaired,true,,0,0
36,executive_order,"February 06, 2026",8,repaired,true,,0,0
37,executive_order,"February 06, 2026",2,reused,true,,1,0
38,executive_order,"January 30, 2026",4,reused,true,,1,0
39,executive_order,"January 29, 2026",3,reused,true,,1,0
40,executive_order,"January 29, 2026",11,reused,true,,1,0
41,executive_order,"January 23, 2026",1,repaired,true,,0,0
42,executive_order,"January 23, 2026",5,repaired,true,,0,0
43,executive_order,"January 20, 2026",6,repaired,true,,0,0
44,executive_order,"January 16, 2026",1,reused,true,,1,0
45,executive_order,"January 14, 2026",5,repaired,true,,0,0
46,executive_order,"January 09, 2026",7,reused,true,,1,0
47,executive_order,"January 07, 2026",7,reused,true,,1,0
48,executive_order,"December 18, 2025",2,repaired,true,,0,0
49,executive_order,"December 18, 2025",8,repaired,true,,0,0
50,executive_order,"December 18, 2025",3,reused,true,,1,0
51,executive_order,"December 18, 2025",2,repaired,true,,0,0
52,executive_order,"December 15, 2025",5,reused,true,,1,0
53,executive_order,"December 11, 2025",5,reused,true,,1,0
54,executive_order,"December 11, 2025",6,repaired,true,,0,0
55,executive_order,"December 06, 2025",2,reused,true,,1,0
56,executive_order,"November 24, 2025",3,reused,true,,1,0
57,executive_order,"November 24, 2025",15,reused,true,,1,0
58,executive_order,"November 20, 2025",6,repaired,true,,0,0
59,executive_order,"November 14, 2025",4,repaired,true,,0,0
60,executive_order,"November 13, 2025",3,reused,true,,1,0
61,executive_order,"November 04, 2025",6,reused,true,,1,0
62,executive_order,"November 04, 2025",5,repaired,true,,0,0
63,executive_order,"October 15, 2025",11,repaired,true,,0,0
64,executive_order,"September 30, 2025",1,reused,true,,1,0
65,executive_order,"September 29, 2025",2,repaired,true,,0,0
66,executive_order,"September 29, 2025",3,reused,true,,1,0
67,executive_order,"September 25, 2025",13,repaired,true,,0,0
68,executive_order,"September 19, 2025",4,reused,true,,1,0
69,executive_order,"September 16, 2025",3,reused,true,,1,0
70,executive_order,"September 16, 2025",3,repaired,true,,0,0
71,executive_order,"September 05, 2025",2,repaired,true,,0,0
72,executive_order,"September 05, 2025",10,missing,false,repair,0,0
73,executive_order,"September 05, 2025",5,reused,true,,1,0
74,executive_order,"September 04, 2025",7,repaired,true,,0,0
75,executive_order,"August 28, 2025",2,repaired,true,,0,0
76,executive_order,"August 28, 2025",2,repaired,true,,0,0
77,executive_order,"August 25, 2025",1,reused,true,,1,0
78,executive_order,"August 25, 2025",8,repaired,true,,0,0
79,executive_order,"August 25, 2025",4,repaired,true,,0,0
80,executive_order,"August 25, 2025",3,reused,true,,1,0
81,executive_order,"August 21, 2025",4,reused,true,,1,0
82,executive_order,"August 13, 2025",5,reused,true,,1,0
83,executive_order,"August 13, 2025",1,repaired,true,,0,0
84,executive_order,"August 13, 2025",5,repaired,true,,0,0
85,executive_order,"August 11, 2025",4,reused,true,,1,0
86,executive_order,"August 11, 2025",4,repaired,true,,0,0
87,executive_order,"August 07, 2025",8,reused,true,,1,0
88,executive_order,"August 07, 2025",1,reused,true,,1,0
89,executive_order,"August 07, 2025",3,repaired,true,,0,0
90,executive_order,"August 06, 2025",11,repaired,true,,0,0
91,executive_order,"August 05, 2025",8,reused,true,,1,0
92,executive_order,"July 31, 2025",12,repaired,true,,0,0
93,executive_order,"July 31, 2025",6,reused,true,,1,0
94,executive_order,"July 31, 2025",7,repaired,true,,0,0
95,executive_order,"July 30, 2025",8,repaired,true,,0,0
96,executive_order,"July 30, 2025",16,reused,true,,1,0
97,executive_order,"July 24, 2025",5,reused,true,,1,0
98,executive_order,"July 24, 2025",6,reused,true,,1,0
99,executive_order,"July 23, 2025",5,reused,true,,1,0
100,executive_order,"July 23, 2025",8,reused,true,,1,0
101,executive_order,"July 23, 2025",2,missing,false,repair,0,0
102,executive_order,"July 17, 2025",4,reused,true,,1,0
103,executive_order,"July 07, 2025",5,reused,true,,1,0
104,executive_order,"July 07, 2025",4,repaired,true,,0,0
105,executive_order,"July 03, 2025",2,reused,true,,1,0
106,executive_order,"July 03, 2025",9,repaired,true,,0,0
107,executive_order,"June 30, 2025",15,repaired,true,,0,0
108,executive_order,"June 30, 2025",1,reused,true,,1,0
109,executive_order,"June 19, 2025",3,repaired,true,,0,0
110,executive_order,"June 16, 2025",3,repaired,true,,0,0
111,executive_order,"June 12, 2025",3,repaired,true,,0,0
112,executive_order,"June 06, 2025",8,reused,true,,1,0
113,executive_order,"June 06, 2025",13,repaired,true,,0,0
114,executive_order,"June 06, 2025",14,repaired,true,,0,0
115,executive_order,"June 06, 2025",6,reused,true,,1,0
116,executive_order,"May 23, 2025",9,repaired,true,,0,0
117,executive_order,"May 23, 2025",4,repaired,true,,0,0
118,executive_order,"May 23, 2025",5,reused,true,,1,0
119,executive_order,"May 23, 2025",8,reused,true,,1,0
120,executive_order,"May 23, 2025",9,reused,true,,1,0
121,executive_order,"May 12, 2025",7,repaired,true,,0,0
122,executive_order,"May 12, 2025",4,repaired,true,,0,0
123,executive_order,"May 09, 2025",2,reused,true,,1,0
124,executive_order,"May 09, 2025",5,reused,true,,1,0
125,executive_order,"May 09, 2025",3,reused,true,,1,0
126,executive_order,"May 05, 2025",9,reused,true,,1,0
127,executive_order,"May 05, 2025",10,repaired,true,,0,0
128,executive_order,"May 01, 2025",4,repaired,true,,0,0
129,executive_order,"May 01, 2025",9,reused,true,,1,0
130,executive_order,"April 29, 2025",5,repaired,true,,0,0
131,executive_order,"April 28, 2025",5,reused,true,,1,0
132,executive_order,"April 28, 2025",5,reused,true,,1,0
133,executive_order,"April 28, 2025",5,repaired,true,,0,0
134,executive_order,"April 24, 2025",5,repaired,true,,0,0
135,executive_order,"April 24, 2025",3,reused,true,,1,0
136,executive_order,"April 23, 2025",5,reused,true,,1,0
137,executive_order,"April 23, 2025",4,reused,true,,2,0
138,executive_order,"April 23, 2025",2,reused,true,,1,0
139,executive_order,"April 23, 2025",6,reused,true,,1,0
140,executive_order,"April 23, 2025",7,reused,true,,1,0
141,executive_order,"April 23, 2025",10,reused,true,,1,0
142,executive_order,"April 23, 2025",3,reused,true,,1,0
143,executive_order,"April 17, 2025",6,reused,true,,1,0
144,executive_order,"April 15, 2025",5,repaired,true,,0,0
145,executive_order,"April 15, 2025",6,repaired,true,,0,0
146,executive_order,"April 15, 2025",3,repaired,true,,0,0
147,executive_order,"April 15, 2025",8,reused,true,,1,0
148,executive_order,"April 15, 2025",3,reused,true,,1,0
149,executive_order,"April 09, 2025",10,reused,true,,2,0
150,executive_order,"April 09, 2025",7,reused,true,,2,0
151,executive_order,"April 09, 2025",7,missing,false,repair,0,0
152,executive_order,"April 09, 2025",5,reused,true,,2,0
153,executive_order,"April 09, 2025",3,reused,true,,1,0
154,executive_order,"April 09, 2025",13,reused,true,,2,0
155,executive_order,"April 09, 2025",6,reused,true,,2,0
156,executive_order,"April 09, 2025",6,reused,true,,2,0
157,executive_order,"April 08, 2025",2,reused,true,,2,0
158,executive_order,"April 08, 2025",3,reused,true,,1,0
159,executive_order,"April 08, 2025",14,reused,true,,2,0
160,executive_order,"April 08, 2025",3,repaired,true,,0,0
161,executive_order,"April 04, 2025",3,repaired,true,,0,0
162,executive_order,"April 02, 2025",7,repaired,true,,0,0
163,executive_order,"April 02, 2025",11,reused,true,,2,0
164,executive_order,"March 31, 2025",2,reused,true,,1,0
165,executive_order,"March 31, 2025",3,reused,true,,1,0
166,executive_order,"March 27, 2025",7,reused,true,,1,0
167,executive_order,"March 27, 2025",3,reused,true,,1,0
168,executive_order,"March 27, 2025",6,reused,true,,1,0
169,executive_order,"March 27, 2025",4,missing,false,repair,0,0
170,executive_order,"March 25, 2025",7,reused,true,,1,0
171,executive_order,"March 25, 2025",9,repaired,true,,0,0
172,executive_order,"March 25, 2025",6,reused,true,,1,0
173,executive_order,"March 25, 2025",15,reused,true,,1,0
174,executive_order,"March 24, 2025",5,reused,true,,1,0
175,executive_order,"March 21, 2025",2,reused,true,,1,0
176,executive_order,"March 20, 2025",2,reused,true,,1,0
177,executive_order,"March 20, 2025",3,reused,true,,1,0
178,executive_order,"March 20, 2025",12,reused,true,,1,0
179,executive_order,"March 20, 2025",3,reused,true,,1,0
180,executive_order,"March 18, 2025",5,repaired,true,,0,0
181,executive_order,"March 14, 2025",4,repaired,true,,0,0
182,executive_order,"March 14, 2025",7,reused,true,,1,0
183,executive_order,"March 14, 2025",2,reused,true,,1,0
184,executive_order,"March 07, 2025",1,reused,true,,1,0
185,executive_order,"March 07, 2025",8,reused,true,,1,0
186,executive_order,"March 06, 2025",1,repaired,true,,0,0
187,executive_order,"March 06, 2025",1,repaired,true,,0,0
188,executive_order,"March 06, 2025",7,repaired,true,,0,0
189,executive_order,"March 06, 2025",10,reused,true,,1,0
190,executive_order,"March 04, 2025",1,repaired,true,,0,0
191,executive_order,"March 03, 2025",3,reused,true,,1,0
192,executive_order,"March 02, 2025",1,repaired,true,,0,0
193,executive_order,"March 02, 2025",1,reused,true,,1,0
194,executive_order,"March 01, 2025",4,reused,true,,1,0
195,executive_order,"March 01, 2025",5,reused,true,,1,0
196,executive_order,"March 01, 2025",1,repaired,true,,0,0
197,executive_order,"February 26, 2025",9,reused,true,,1,0
198,executive_order,"February 25, 2025",4,reused,true,,1,0
199,executive_order,"February 25, 2025",2,repaired,true,,0,0
200,executive_order,"February 19, 2025",1,reused,true,,1,0
201,executive_order,"February 19, 2025",7,reused,true,,1,0
202,executive_order,"February 19, 2025",5,reused,true,,1,0
203,executive_order,"February 18, 2025",7,reused,true,,1,0
204,executive_order,"February 18, 2025",2,reused,true,,1,0
205,executive_order,"February 14, 2025",5,reused,true,,1,0
206,executive_order,"February 14, 2025",2,reused,true,,1,0
207,executive_order,"February 13, 2025",6,reused,true,,1,0
208,executive_order,"February 12, 2025",3,reused,true,,1,0
209,executive_order,"February 11, 2025",7,reused,true,,1,0
210,executive_order,"February 10, 2025",3,reused,true,,1,0
211,executive_order,"February 10, 2025",3,reused,true,,1,0
212,executive_order,"February 10, 2025",3,reused,true,,1,0
213,executive_order,"February 07, 2025",2,reused,true,,1,0
214,executive_order,"February 07, 2025",5,reused,true,,1,0
215,executive_order,"February 07, 2025",2,reused,true,,1,0
216,executive_order,"February 06, 2025",14,missing,false,repair,0,0
217,executive_order,"February 06, 2025",5,reused,true,,1,0
218,executive_order,"February 05, 2025",1,reused,true,,1,0
219,executive_order,"February 05, 2025",5,repaired,true,,0,0
220,executive_order,"February 04, 2025",3,reused,true,,1,0
221,executive_order,"February 03, 2025",2,reused,true,,1,0
222,executive_order,"February 03, 2025",3,reused,true,,1,0
223,executive_order,"February 03, 2025",3,repaired,true,,0,0
224,executive_order,"February 01, 2025",11,reused,true,,1,0
225,executive_order,"February 01, 2025",11,reused,true,,1,0
226,executive_order,"February 01, 2025",11,reused,true,,1,0
227,executive_order,"January 31, 2025",4,repaired,true,,0,0
228,executive_order,"January 29, 2025",7,reused,true,,1,0
229,executive_order,"January 29, 2025",10,reused,true,,1,0
230,executive_order,"January 29, 2025",6,repaired,true,,0,0
231,executive_order,"January 29, 2025",3,reused,true,,1,0
232,executive_order,"January 28, 2025",3,reused,true,,1,0
233,executive_order,"January 27, 2025",3,repaired,true,,0,0
234,executive_order,"January 27, 2025",1,reused,true,,1,0
235,executive_order,"January 27, 2025",4,reused,true,,1,0
236,executive_order,"January 27, 2025",4,reused,true,,1,0
237,executive_order,"January 24, 2025",2,reused,true,,1,0
238,executive_order,"January 24, 2025",4,reused,true,,1,0
239,executive_order,"January 24, 2025",12,reused,true,,1,0
240,executive_order,"January 23, 2025",10,repaired,true,,0,0
241,executive_order,"January 23, 2025",2,reused,true,,1,0
242,executive_order,"January 23, 2025",4,reused,true,,1,0
243,executive_order,"January 23, 2025",4,reused,true,,1,0
244,executive_order,"January 22, 2025",2,reused,true,,1,0
245,executive_order,"January 21, 2025",5,reused,true,,1,0
246,executive_order,"January 21, 2025",1,reused,true,,1,0
247,executive_order,"January 20, 2025",7,reused,true,,1,0
248,executive_order,"January 20, 2025",16,reused,true,,1,0
249,executive_order,"January 20, 2025",4,reused,true,,1,0
250,executive_order,"January 20, 2025",1,repaired,true,,0,0
251,executive_order,"January 20, 2025",4,reused,true,,1,0
252,executive_order,"January 20, 2025",9,repaired,true,,0,0
253,executive_order,"January 20, 2025",5,reused,true,,1,0
254,executive_order,"January 20, 2025",4,reused,true,,1,0
255,executive_order,"January 20, 2025",15,reused,true,,1,0
256,executive_order,"January 20, 2025",5,repaired,true,,0,0
257,executive_order,"January 20, 2025",6,reused,true,,1,0
258,executive_order,"January 20, 2025",2,reused,true,,1,0
259,executive_order,"January 20, 2025",1,reused,true,,1,0
260,executive_order,"January 20, 2025",2,reused,true,,1,0
261,executive_order,"January 20, 2025",3,reused,true,,1,0
262,executive_order,"January 20, 2025",1,reused,true,,1,0
263,executive_order,"January 20, 2025",4,reused,true,,1,0
264,executive_order,"January 20, 2025",29,reused,true,,1,0
265,executive_order,"January 20, 2025",6,repaired,true,,0,0
266,executive_order,"January 20, 2025",6,reused,true,,1,0
267,executive_order,"January 20, 2025",2,repaired,true,,0,0
268,executive_order,"January 20, 2025",4,reused,true,,1,0
269,executive_order,"January 20, 2025",1,reused,true,,1,0
270,executive_order,"January 20, 2025",12,reused,true,,1,0
271,executive_order,"January 20, 2025",30,repaired,true,,0,0
272,executive_order,"January 20, 2025",7,reused,true,,1,0
273,executive_order,"January 19, 2025",2,reused,true,,1,0
274,executive_order,"January 19, 2025",3,reused,true,,1,0
275,executive_order,"January 16, 2025",5,reused,true,,1,0
276,executive_order,"January 16, 2025",38,reused,true,,1,0
277,executive_order,"January 15, 2025",2,repaired,true,,0,0
278,executive_order,"January 14, 2025",9,reused,true,,1,0
279,executive_order,"January 08, 2025",2,repaired,true,,0,0
280,executive_order,"January 03, 2025",2,repaired,true,,0,0
281,executive_order,"January 03, 2025",2,repaired,true,,0,0
282,executive_order,"January 03, 2025",1,reused,true,,1,0
283,executive_order,"January 03, 2025",2,repaired,true,,0,0
284,executive_order,"January 03, 2025",2,repaired,true,,0,0
285,executive_order,"January 03, 2025",2,repaired,true,,0,0
286,executive_order,"December 30, 2024",2,repaired,true,,0,0
287,executive_order,"December 23, 2024",2,repaired,true,,0,0
288,executive_order,"December 20, 2024",5,repaired,true,,0,0
289,executive_order,"December 20, 2024",5,repaired,true,,0,0
290,executive_order,"December 18, 2024",2,repaired,true,,0,0
291,executive_order,"November 21, 2024",5,repaired,true,,0,0
292,executive_order,"September 26, 2024",5,reused,true,,1,0
293,executive_order,"September 06, 2024",2,repaired,true,,0,0
294,executive_order,"July 24, 2024",3,reused,true,,1,0
295,executive_order,"July 17, 2024",8,reused,true,,1,0
296,executive_order,"June 14, 2024",7,reused,true,,1,0
297,executive_order,"April 12, 2024",4,reused,true,,2,0
298,executive_order,"March 27, 2024",3,reused,true,,1,0
299,executive_order,"March 18, 2024",11,reused,true,,1,0
300,executive_order,"March 06, 2024",12,reused,true,,1,0
301,executive_order,"March 04, 2024",2,repaired,true,,0,0
302,executive_order,"February 28, 2024",9,reused,true,,1,0
303,executive_order,"February 21, 2024",5,repaired,true,,0,0
304,executive_order,"February 01, 2024",11,reused,true,,1,0
305,executive_order,"December 22, 2023",12,reused,true,,1,0
306,executive_order,"December 21, 2023",2,repaired,true,,0,0
307,executive_order,"December 06, 2023",13,reused,true,,1,0
308,executive_order,"November 27, 2023",9,repaired,true,,1,6
309,executive_order,"October 30, 2023",8,reused,true,,1,0
310,executive_order,"September 29, 2023",8,reused,true,,1,0
311,executive_order,"September 20, 2023",8,reused,true,,1,0
312,executive_order,"September 06, 2023",1,reused,true,,1,0
313,executive_order,"August 14, 2023",2,repaired,true,,0,0
314,executive_order,"August 09, 2023",9,reused,true,,1,0
315,executive_order,"July 28, 2023",11,reused,true,,1,0
316,executive_order,"July 28, 2023",4,repaired,true,,0,0
317,executive_order,"July 13, 2023",2,reused,true,,1,0
318,executive_order,"June 23, 2023",5,reused,true,,1,0
319,executive_order,"June 09, 2023",6,missing,false,repair,0,0
320,executive_order,"May 09, 2023",1,reused,true,,1,0
321,executive_order,"May 04, 2023",12,reused,true,,1,0
322,executive_order,"April 27, 2023",1,repaired,true,,1,3
323,executive_order,"April 21, 2023",13,reused,true,,2,0
324,executive_order,"April 18, 2023",21,repaired,true,,0,0
325,executive_order,"April 06, 2023",3,repaired,true,,0,0
326,executive_order,"March 27, 2023",9,repaired,true,,0,0
327,executive_order,"March 14, 2023",3,reused,true,,1,0
328,executive_order,"February 16, 2023",10,reused,true,,1,0
329,executive_order,"December 23, 2022",2,repaired,true,,0,0
330,executive_order,"December 13, 2022",6,reused,true,,1,0
331,executive_order,"October 24, 2022",7,reused,true,,1,0
332,executive_order,"October 14, 2022",2,reused,true,,1,0
333,executive_order,"October 07, 2022",21,repaired,true,,0,0
335,executive_order,"September 30, 2022",6,reused,true,,1,0
336,executive_order,"September 15, 2022",1,confirmed_zero_operative_functions,true,,1,0
337,executive_order,"September 12, 2022",31,repaired,true,,0,0
338,executive_order,"September 12, 2022",6,repaired,true,,0,0
339,executive_order,"August 25, 2022",2,reused,true,,1,0
340,executive_order,"August 03, 2022",3,reused,true,,1,0
341,executive_order,"July 19, 2022",17,reused,true,,1,0
342,executive_order,"July 15, 2022",3,reused,true,,1,0
343,executive_order,"July 08, 2022",7,repaired,true,,0,0
344,executive_order,"June 15, 2022",22,reused,true,,1,0
345,executive_order,"May 25, 2022",33,reused,true,,1,0
346,executive_order,"May 04, 2022",5,repaired,true,,0,0
347,executive_order,"April 22, 2022",6,repaired,true,,0,0
348,executive_order,"April 06, 2022",3,reused,true,,2,0
349,executive_order,"April 05, 2022",2,reused,true,,2,0
350,executive_order,"March 15, 2022",1,reused,true,,1,0
351,executive_order,"March 11, 2022",3,repaired,true,,0,0
352,executive_order,"March 09, 2022",5,reused,true,,1,0
353,executive_order,"March 08, 2022",3,reused,true,,1,0
354,executive_order,"February 21, 2022",10,reused,true,,1,0
355,executive_order,"February 11, 2022",8,repaired,true,,0,0
356,executive_order,"February 04, 2022",6,reused,true,,1,0
357,executive_order,"January 26, 2022",2,reused,true,,1,0
358,executive_order,"December 22, 2021",2,repaired,true,,0,0
359,executive_order,"December 15, 2021",16,repaired,true,,0,0
360,executive_order,"December 15, 2021",8,reused,true,,1,0
361,executive_order,"December 13, 2021",8,reused,true,,1,0
362,executive_order,"December 08, 2021",26,reused,true,,1,0
363,executive_order,"December 01, 2021",8,reused,true,,1,0
364,executive_order,"November 18, 2021",2,repaired,true,,0,0
365,executive_order,"November 18, 2021",8,reused,true,,1,0
366,executive_order,"November 15, 2021",19,repaired,true,,0,0
367,executive_order,"November 15, 2021",1,reused,true,,1,0
368,executive_order,"October 31, 2021",4,reused,true,,1,0
369,executive_order,"October 19, 2021",11,reused,true,,1,0
370,executive_order,"October 11, 2021",11,reused,true,,1,0
371,executive_order,"September 30, 2021",10,reused,true,,1,0
372,executive_order,"September 17, 2021",1,repaired,true,,0,0
373,executive_order,"September 17, 2021",13,reused,true,,1,0
374,executive_order,"September 13, 2021",12,reused,true,,1,0
375,executive_order,"September 13, 2021",1,repaired,true,,0,0
376,executive_order,"September 09, 2021",5,reused,true,,1,0
377,executive_order,"September 09, 2021",4,reused,true,,1,0
378,executive_order,"September 03, 2021",7,reused,true,,1,0
379,executive_order,"September 03, 2021",4,reused,true,,1,0
380,executive_order,"August 20, 2021",10,reused,true,,2,0
381,executive_order,"August 09, 2021",9,reused,true,,1,0
382,executive_order,"August 05, 2021",3,reused,true,,1,0
383,executive_order,"July 09, 2021",5,reused,true,,1,0
384,executive_order,"June 25, 2021",25,missing,false,repair,0,0
385,executive_order,"June 09, 2021",8,reused,true,,1,0
386,executive_order,"June 08, 2021",9,reused,true,,1,0
387,executive_order,"June 03, 2021",11,reused,true,,1,0
388,executive_order,"May 28, 2021",18,reused,true,,1,0
389,executive_order,"May 20, 2021",7,reused,true,,1,0
390,executive_order,"May 14, 2021",5,reused,true,,1,0
391,executive_order,"May 12, 2021",26,repaired,true,,0,0
392,executive_order,"May 07, 2021",1,repaired,true,,0,0
393,executive_order,"April 27, 2021",3,repaired,true,,0,0
394,executive_order,"April 26, 2021",5,reused,true,,2,0
395,executive_order,"April 15, 2021",12,repaired,true,,0,0
396,executive_order,"April 09, 2021",5,reused,true,,1,0
397,executive_order,"April 01, 2021",2,reused,true,,2,0
398,executive_order,"March 08, 2021",18,reused,true,,1,0
399,executive_order,"March 08, 2021",2,reused,true,,1,0
400,executive_order,"March 07, 2021",15,reused,true,,1,0
401,executive_order,"February 24, 2021",16,reused,true,,1,0
402,executive_order,"February 24, 2021",1,repaired,true,,0,0
403,executive_order,"February 17, 2021",2,reused,true,,1,0
404,executive_order,"February 14, 2021",4,reused,true,,1,0
405,executive_order,"February 10, 2021",12,reused,true,,1,0
406,executive_order,"February 04, 2021",13,reused,true,,1,0
407,executive_order,"February 02, 2021",6,reused,true,,1,0
408,executive_order,"February 02, 2021",10,repaired,true,,0,0
409,executive_order,"February 02, 2021",10,repaired,true,,0,0
410,executive_order,"January 28, 2021",2,reused,true,,1,0
411,executive_order,"January 27, 2021",5,reused,true,,1,0
412,executive_order,"January 27, 2021",31,reused,true,,1,0
413,executive_order,"January 26, 2021",1,reused,true,,1,0
414,executive_order,"January 25, 2021",5,reused,true,,1,0
415,executive_order,"January 25, 2021",13,reused,true,,1,0
416,executive_order,"January 22, 2021",6,reused,true,,1,0
417,executive_order,"January 22, 2021",2,reused,true,,1,0
418,executive_order,"January 21, 2021",9,reused,true,,1,0
419,executive_order,"January 21, 2021",3,reused,true,,1,0
420,executive_order,"January 21, 2021",1,reused,true,,1,0
421,executive_order,"January 21, 2021",5,reused,true,,1,0
422,executive_order,"January 21, 2021",12,reused,true,,1,0
423,executive_order,"January 21, 2021",5,reused,true,,1,0
424,executive_order,"January 21, 2021",6,reused,true,,1,0
425,executive_order,"January 21, 2021",7,reused,true,,1,0
426,executive_order,"January 20, 2021",14,reused,true,,1,0
427,executive_order,"January 20, 2021",13,reused,true,,1,0
428,executive_order,"January 20, 2021",4,reused,true,,1,0
429,executive_order,"January 20, 2021",4,reused,true,,1,0
430,executive_order,"January 20, 2021",3,reused,true,,1,0
431,executive_order,"January 20, 2021",4,repaired,true,,0,0
432,executive_order,"January 20, 2021",14,reused,true,,1,0
433,executive_order,"January 20, 2021",3,reused,true,,1,0
434,executive_order,"January 20, 2021",6,reused,true,,1,0
435,executive_order,"January 19, 2021",3,reused,true,,1,0
436,executive_order,"January 19, 2021",7,reused,true,,1,0
437,executive_order,"January 19, 2021",1,reused,true,,1,0
438,executive_order,"January 18, 2021",7,reused,true,,1,0
439,executive_order,"January 18, 2021",3,reused,true,,1,0
440,executive_order,"January 18, 2021",7,repaired,true,,0,0
441,executive_order,"January 18, 2021",2,reused,true,,1,0
442,executive_order,"January 18, 2021",5,reused,true,,1,0
443,executive_order,"January 14, 2021",1,reused,true,,1,0
444,executive_order,"January 14, 2021",7,reused,true,,1,0
445,executive_order,"January 13, 2021",2,reused,true,,1,0
446,executive_order,"January 08, 2021",2,repaired,true,,0,0
447,executive_order,"January 05, 2021",6,reused,true,,1,0
448,executive_order,"January 05, 2021",8,repaired,true,,0,0
449,executive_order,"December 31, 2020",2,repaired,true,,0,0
450,executive_order,"December 28, 2020",2,reused,true,,1,0
451,executive_order,"December 18, 2020",3,reused,true,,1,0
452,executive_order,"December 18, 2020",2,reused,true,,1,0
453,executive_order,"December 14, 2020",6,reused,true,,1,0
454,executive_order,"December 11, 2020",2,reused,true,,1,0
455,executive_order,"December 10, 2020",3,reused,true,,1,0
456,executive_order,"December 10, 2020",2,repaired,true,,0,0
457,executive_order,"December 08, 2020",5,reused,true,,1,0
458,executive_order,"December 07, 2020",8,reused,true,,1,0
459,executive_order,"December 03, 2020",13,reused,true,,1,0
460,executive_order,"November 12, 2020",6,reused,true,,1,0
461,executive_order,"November 02, 2020",5,reused,true,,1,0
462,executive_order,"October 21, 2020",11,reused,true,,1,0
463,executive_order,"October 13, 2020",7,reused,true,,1,0
464,executive_order,"October 13, 2020",3,reused,true,,1,0
465,executive_order,"October 03, 2020",3,repaired,true,,0,0
466,executive_order,"September 30, 2020",8,reused,true,,1,0
467,executive_order,"September 25, 2020",5,reused,true,,1,0
468,executive_order,"September 24, 2020",2,reused,true,,1,0
469,executive_order,"September 22, 2020",5,reused,true,,1,0
470,executive_order,"September 21, 2020",10,reused,true,,1,0
471,executive_order,"September 13, 2020",3,reused,true,,1,0
472,executive_order,"August 24, 2020",12,repaired,true,,2,6
473,executive_order,"August 08, 2020",2,reused,true,,1,0
474,executive_order,"August 06, 2020",10,reused,true,,2,0
475,executive_order,"August 06, 2020",7,reused,true,,2,0
476,executive_order,"August 06, 2020",4,repaired,true,,0,0
477,executive_order,"August 03, 2020",4,reused,true,,2,0
478,executive_order,"August 03, 2020",3,reused,true,,1,0
479,executive_order,"July 24, 2020",2,reused,true,,1,0
480,executive_order,"July 24, 2020",1,reused,true,,1,0
481,executive_order,"July 24, 2020",2,reused,true,,1,0
482,executive_order,"July 24, 2020",2,reused,true,,1,0
483,executive_order,"July 14, 2020",15,reused,true,,1,0
484,executive_order,"July 09, 2020",7,reused,true,,1,0
485,executive_order,"July 03, 2020",9,reused,true,,1,0
486,executive_order,"June 26, 2020",3,reused,true,,1,0
487,executive_order,"June 26, 2020",3,reused,true,,1,0
488,executive_order,"June 26, 2020",2,reused,true,,1,0
489,executive_order,"June 24, 2020",14,reused,true,,1,0
490,executive_order,"June 16, 2020",4,reused,true,,1,0
491,executive_order,"June 11, 2020",13,reused,true,,1,0
492,executive_order,"June 04, 2020",17,missing,false,repair,0,0
493,executive_order,"June 02, 2020",4,reused,true,,1,0
494,executive_order,"May 28, 2020",6,reused,true,,1,0
495,executive_order,"May 19, 2020",3,repaired,true,,0,0
